temps,genotype,espece,sfeuille,sain,lesion
3,resistant,dp,2.551,2.341,0.209
3,resistant,dp,2.916,2.702,0.21
3,resistant,dp,2.56,2.361,0.195
3,resistant,dp,2.418,2.414,0.002
3,resistant,dp,2.393,2.239,0.151
3,resistant,dp,2.771,2.592,0.172
3,resistant,dp,2.678,2.476,0.2
3,resistant,dp,2.58,2.389,0.189
3,resistant,dp,2.48,2.305,0.173
3,resistant,dp,2.828,2.594,0.227
3,resistant,dp,2.314,2.125,0.186
3,resistant,dp,2.487,2.344,0.138
3,resistant,dp,2.654,2.486,0.166
3,resistant,dp,2.417,2.257,0.155
3,resistant,dp,2.587,2.385,0.2
3,resistant,dp,3.275,3.113,0.159
3,resistant,dp,2.155,2.046,0.105
3,resistant,dp,2.353,2.165,0.183
3,resistant,dp,2.513,2.309,0.204
3,sensible,dp,7.316,6.847,0.468
3,sensible,dp,6.623,6.261,0.36
3,sensible,dp,6.541,6.047,0.492
3,sensible,dp,6.46,6.108,0.343
3,sensible,dp,6.602,6.2,0.402
3,sensible,dp,7.05,6.534,0.515
3,sensible,dp,6.769,6.215,0.553
3,sensible,dp,6.169,5.706,0.462
3,sensible,dp,8.615,8.253,0.357
3,sensible,dp,5.859,5.564,0.29
3,sensible,dp,6.325,6.008,0.313
3,sensible,dp,6.413,5.977,0.432
3,sensible,dp,7.237,6.809,0.427
3,sensible,dp,6.194,5.941,0.247
3,sensible,dp,7.818,7.31,0.505
3,sensible,dp,7.307,6.867,0.439
3,resistant,dp,2.522,2.292,0.227
3,resistant,dp,2.32,2.121,0.197
3,resistant,dp,2.817,2.65,0.163
3,resistant,dp,2.966,2.671,0.291
3,resistant,dp,1.981,1.731,0.249
3,resistant,dp,2.157,1.979,0.177
3,resistant,dp,3.115,2.91,0.199
3,resistant,dp,2.883,2.673,0.208
3,resistant,dp,2.234,2.002,0.232
3,resistant,dp,2.16,1.906,0.252
3,resistant,dp,2.69,2.456,0.228
3,resistant,dp,2.772,2.478,0.29
3,resistant,dp,2.551,2.346,0.203
3,resistant,dp,2.213,1.974,0.238
3,resistant,dp,2.059,1.87,0.185
3,resistant,dp,2.084,1.86,0.221
3,resistant,dp,2.35,2.107,0.24
3,resistant,dp,2.831,2.621,0.207
3,resistant,dp,2.078,1.818,0.254
3,resistant,dp,2.023,1.766,0.255
3,resistant,dp,2.243,1.877,0.364
3,resistant,dp,2.005,1.747,0.258
3,resistant,dp,2.086,1.829,0.25
3,resistant,dp,2.07,1.796,0.272
3,resistant,dp,2.568,2.283,0.283
3,resistant,dp,2.843,2.58,0.262
3,resistant,dp,1.999,1.751,0.244
3,resistant,dp,2.04,1.806,0.234
3,resistant,dp,1.868,1.615,0.252
3,resistant,dp,1.876,1.59,0.285
3,resistant,dp,2.504,2.268,0.228
3,resistant,dp,2.795,2.52,0.273
3,resistant,dp,2.744,2.378,0.361
3,resistant,dp,2.675,2.253,0.42
3,resistant,dp,2.376,1.97,0.402
3,resistant,dp,2.298,1.818,0.475
3,resistant,dp,2.127,1.768,0.356
3,resistant,dp,2.062,1.787,0.271
3,resistant,dp,2.648,2.271,0.369
3,resistant,dp,2.513,1.991,0.517
3,resistant,dp,2.409,2.011,0.395
3,resistant,dp,2.394,2.112,0.28
3,resistant,dp,2.397,2.172,0.207
3,resistant,dp,2.36,2.1,0.259
3,resistant,dp,2.331,2.082,0.247
3,resistant,dp,2.471,2.243,0.227
3,resistant,dp,2.331,2.042,0.283
3,resistant,dp,2.129,1.656,0.47
3,sensible,pm,7.003,6.571,0.428
3,sensible,pm,7.613,7.327,0.284
3,sensible,pm,7.287,6.964,0.318
3,sensible,pm,5.326,5.081,0.231
3,sensible,pm,7.588,7.238,0.348
3,sensible,pm,6.93,6.657,0.272
3,sensible,pm,7.825,7.415,0.405
3,sensible,pm,8.698,8.39,0.306
3,sensible,pm,7.762,7.593,0.168
3,sensible,pm,7.54,7.264,0.273
3,sensible,pm,8.626,8.152,0.468
3,sensible,pm,8.004,7.66,0.343
3,sensible,pm,7.79,7.492,0.296
3,sensible,pm,6.936,6.621,0.314
3,sensible,pm,6.696,6.385,0.305
3,sensible,pm,6.023,5.717,0.301
3,sensible,dp,6.155,5.734,0.42
3,sensible,dp,7.852,7.314,0.533
3,sensible,dp,7.371,6.906,0.46
3,sensible,dp,7.279,6.889,0.387
3,sensible,dp,9.068,8.351,0.716
3,sensible,dp,7.343,6.776,0.561
3,sensible,dp,5.502,4.837,0.663
3,sensible,dp,8.493,7.936,0.554
3,sensible,dp,8.05,7.325,0.722
3,sensible,dp,6.25,5.892,0.346
3,sensible,dp,8.87,8.313,0.554
3,sensible,dp,8.795,8.256,0.536
3,sensible,dp,8.085,7.482,0.6
3,sensible,dp,8.86,8.375,0.474
3,sensible,dp,6.341,5.83,0.507
3,sensible,dp,8.125,7.467,0.656
3,sensible,dp,7.346,6.907,0.434
3,sensible,dp,6.861,6.507,0.342
3,sensible,dp,4.883,4.388,0.489
3,sensible,dp,4.746,4.222,0.52
3,sensible,dp,7.554,7.011,0.54
3,sensible,dp,7.576,7.151,0.417
3,sensible,dp,8.201,7.599,0.599
3,sensible,dp,6.187,5.63,0.547
3,sensible,dp,9.234,8.53,0.703
3,sensible,dp,7.175,6.605,0.567
3,sensible,dp,6.717,6.252,0.462
3,sensible,dp,6.059,5.442,0.616
3,sensible,dp,6.837,6.298,0.537
3,sensible,dp,7.219,6.821,0.396
3,sensible,dp,6.247,5.71,0.533
3,sensible,dp,8.035,7.407,0.627
3,sensible,dp,7.152,6.587,0.561
3,sensible,dp,8.371,8.013,0.347
3,sensible,dp,9.424,8.911,0.508
3,sensible,dp,6.538,6.048,0.486
3,sensible,dp,8.959,8.389,0.566
3,sensible,dp,8.324,7.824,0.491
3,sensible,dp,7.859,7.248,0.606
3,sensible,dp,8.255,7.634,0.618
3,sensible,dp,10.414,10.197,0.217
3,sensible,dp,10.543,10.241,0.3
3,sensible,dp,6.928,6.346,0.578
3,sensible,dp,7.418,6.808,0.609
3,sensible,dp,8.502,8.01,0.485
3,sensible,dp,8.221,7.848,0.362
3,sensible,dp,7.883,7.364,0.516
3,sensible,dp,7.111,6.599,0.507
3,sensible,dp,5.644,5.212,0.428
3,sensible,dp,7.349,6.949,0.396
3,sensible,dp,6.764,6.408,0.348
3,sensible,dp,6.257,5.872,0.379
3,sensible,dp,8.671,8.296,0.374
3,sensible,dp,7.211,6.944,0.264
3,sensible,dp,5.185,4.899,0.28
3,sensible,dp,6.565,6.098,0.466
3,sensible,dp,6.475,6.003,0.471
3,sensible,dp,5.433,5.098,0.334
3,sensible,dp,6.358,5.944,0.399
3,sensible,dp,5.749,5.416,0.331
3,sensible,dp,7.927,7.472,0.452
3,sensible,dp,8.257,7.879,0.377
3,sensible,dp,6.461,6.093,0.362
3,sensible,dp,6.831,6.42,0.403
3,sensible,dp,5.292,4.965,0.321
3,sensible,dp,7.507,7.217,0.289
3,sensible,dp,7.752,7.525,0.225
3,sensible,dp,6.326,6.072,0.252
3,sensible,dp,4.982,4.71,0.271
3,sensible,dp,4.343,4.014,0.327
3,sensible,dp,4.694,4.374,0.318
3,sensible,dp,6.722,6.365,0.354
3,sensible,dp,7.285,6.962,0.319
3,sensible,dp,7.556,7.266,0.288
3,sensible,dp,5.532,5.246,0.282
3,sensible,dp,6.097,5.88,0.215
3,sensible,dp,6.189,5.85,0.339
3,sensible,dp,6.53,6.224,0.306
3,sensible,dp,7.28,7.059,0.216
3,sensible,dp,6.409,6.163,0.24
3,sensible,dp,8.212,7.652,0.557
3,sensible,dp,7.241,6.875,0.363
3,sensible,dp,7.546,7.008,0.534
3,sensible,dp,6.38,6.011,0.367
3,sensible,dp,8.33,7.852,0.473
3,sensible,dp,7.203,6.86,0.34
3,sensible,dp,5.755,5.387,0.365
3,sensible,dp,4.931,4.523,0.403
3,sensible,dp,8.821,8.374,0.447
3,sensible,dp,7.54,7.158,0.381
3,sensible,dp,6.419,6.033,0.384
3,sensible,dp,8.477,8.085,0.389
3,sensible,dp,7.928,7.616,0.311
3,sensible,dp,7.772,7.469,0.299
3,sensible,dp,9.395,9.035,0.356
3,sensible,dp,8.477,8.042,0.431
6,sensible,dp,7.336,4.669,2.601
6,sensible,dp,5.778,4.203,1.472
6,sensible,dp,6.282,3.659,2.577
6,sensible,dp,5.958,3.921,1.982
6,sensible,dp,7.932,5.144,2.713
6,sensible,dp,6.352,3.885,2.414
6,sensible,dp,5.771,3.292,2.406
6,sensible,dp,8.122,5.311,2.791
6,sensible,dp,5.953,3.774,2.079
6,sensible,dp,6.283,4.377,1.856
6,sensible,dp,6.526,4.238,2.201
6,sensible,dp,8.115,5.11,2.977
6,sensible,dp,6.679,4.366,2.224
6,sensible,dp,6.834,4.717,2.049
6,sensible,dp,5.478,2.966,2.433
6,sensible,dp,7.499,4.905,2.533
6,sensible,dp,6.46,3.75,2.634
6,sensible,dp,7.714,4.678,2.97
6,sensible,dp,8.215,4.659,3.514
6,sensible,dp,6.518,3.74,2.661
6,sensible,dp,7.885,7.869,0.015
6,sensible,dp,7.853,5.776,1.958
6,sensible,dp,7.255,4.054,3.18
6,sensible,dp,7.937,4.753,3.116
6,sensible,dp,8.142,3.897,4.063
6,sensible,dp,7.153,5.122,1.939
6,sensible,dp,6.364,3.321,2.898
6,sensible,dp,7.783,4.556,3.139
6,sensible,dp,6.78,4.111,2.621
6,sensible,dp,8.051,5.712,2.241
6,sensible,dp,8.063,5.336,2.676
6,sensible,dp,8.654,4.081,4.489
6,sensible,dp,7.582,4.414,3.077
6,sensible,dp,8.311,5.132,3.097
6,sensible,dp,7.51,4.821,2.582
6,sensible,dp,5.045,2.083,2.815
6,sensible,dp,6.298,2.137,3.979
6,sensible,dp,8.151,4.478,3.568
6,sensible,dp,7.941,4.328,3.47
6,sensible,dp,5.543,2.601,2.859
6,sensible,dp,7.508,4.543,2.932
6,sensible,dp,6.555,4.495,1.972
6,sensible,dp,7.694,3.801,3.842
6,sensible,dp,8.394,5.218,3.098
6,sensible,dp,8.287,4.675,3.559
6,sensible,dp,6.553,4.243,2.168
6,sensible,dp,6.694,3.644,3.014
6,sensible,dp,6.524,3.127,3.315
6,resistant,dp,2.533,0.693,1.799
6,resistant,dp,2.644,0.849,1.751
6,resistant,dp,2.086,0.72,1.331
6,resistant,dp,2.211,0.639,1.523
6,resistant,dp,2.718,0.817,1.846
6,resistant,dp,2.708,1.086,1.586
6,resistant,dp,2.946,1.045,1.838
6,resistant,dp,2.459,0.681,1.733
6,resistant,dp,2.903,0.893,1.953
6,resistant,dp,2.403,0.721,1.634
6,resistant,dp,2.268,0.883,1.336
6,resistant,dp,2.629,0.808,1.739
6,resistant,dp,2.523,0.688,1.763
6,resistant,dp,2.074,0.567,1.473
6,resistant,dp,2.549,0.793,1.689
6,resistant,dp,2.355,0.583,1.701
6,resistant,dp,2.583,1.193,1.351
6,resistant,dp,2.735,0.643,2.061
6,resistant,dp,2.435,0.758,1.606
6,resistant,dp,2.263,0.497,1.722
6,resistant,dp,2.198,0.618,1.543
6,resistant,dp,2.369,0.741,1.6
6,resistant,dp,1.997,0.374,1.558
6,resistant,dp,2.248,0.443,1.764
6,resistant,dp,2.408,0.78,1.583
6,resistant,dp,1.938,0.727,1.178
6,resistant,dp,2.19,0.476,1.647
6,resistant,dp,2.588,1.108,1.43
6,resistant,dp,1.949,0.58,1.303
6,resistant,dp,2.456,0.609,1.818
6,resistant,dp,2.327,0.517,1.753
6,resistant,dp,2.133,0.469,1.609
6,resistant,pm,2.089,0.899,1.155
6,resistant,pm,1.769,0.495,1.255
6,resistant,pm,1.914,0.54,1.339
6,resistant,pm,2.423,0.806,1.589
6,resistant,pm,2.393,1.756,0.61
6,resistant,pm,2.678,1.589,1.073
6,resistant,pm,2.29,0.755,1.505
6,resistant,pm,2.096,1.002,1.047
6,resistant,pm,2.66,1.353,1.285
6,resistant,pm,2.197,1.42,0.755
6,resistant,pm,2.69,1.31,1.314
6,resistant,pm,2.207,0.484,1.704
6,resistant,pm,2.477,1.264,1.164
6,resistant,pm,2.666,1.062,1.576
6,resistant,pm,2.276,0.881,1.344
6,resistant,pm,2.712,2.429,0.279
6,resistant,dp,2.343,0.34,1.976
6,resistant,dp,1.86,0.613,1.236
6,resistant,dp,1.931,0.173,1.717
6,resistant,dp,2.119,0.325,1.767
6,resistant,dp,2.173,0.529,1.597
6,resistant,dp,2.566,0.867,1.632
6,resistant,dp,1.787,0.526,1.242
6,resistant,dp,1.937,0.434,1.473
6,resistant,dp,1.948,0.312,1.613
6,resistant,dp,2.405,0.608,1.76
6,resistant,dp,2.405,0.599,1.762
6,resistant,dp,2.427,0.624,1.77
6,resistant,dp,2.054,0.408,1.626
6,resistant,dp,2.34,0.582,1.735
6,resistant,dp,1.855,0.407,1.425
6,resistant,dp,2.011,0.451,1.529
6,resistant,dp,2.605,0.616,1.935
6,resistant,dp,2.37,0.881,1.393
6,resistant,dp,2.546,0.641,1.851
6,resistant,dp,2.7,0.727,1.924
6,resistant,dp,3.153,0.839,2.252
6,resistant,dp,2.584,0.752,1.786
6,resistant,dp,2.723,0.557,2.099
6,resistant,dp,2.591,0.832,1.704
6,resistant,dp,2.457,0.512,1.885
6,resistant,dp,2.532,0.703,1.741
6,resistant,dp,2.422,0.439,1.919
6,resistant,dp,2.065,0.549,1.466
6,resistant,dp,2.473,0.816,1.61
6,resistant,dp,2.413,0.807,1.536
6,resistant,dp,2.833,1.017,1.751
6,resistant,dp,2.448,0.722,1.684
6,resistant,dp,2.14,0.521,1.575
6,resistant,dp,1.532,0.291,1.203
6,resistant,dp,2.836,0.562,2.214
6,resistant,dp,2.635,0.449,2.153
6,resistant,dp,1.63,0.384,1.198
6,resistant,dp,1.511,0.889,0.555
6,resistant,dp,2.664,0.618,2.004
6,resistant,dp,2.633,0.78,1.834
6,resistant,dp,2.044,0.368,1.638
6,resistant,dp,2.062,0.269,1.769
6,resistant,dp,1.685,0.496,1.141
6,resistant,dp,2.57,0.796,1.731
6,resistant,dp,2.484,0.535,1.911
6,resistant,dp,2.331,0.525,1.757
6,resistant,dp,2.358,0.597,1.692
6,resistant,dp,2.396,0.585,1.774
6,resistant,dp,2.467,0.932,1.51
6,resistant,dp,2.158,0.6,1.537
6,resistant,dp,2.58,0.654,1.888
6,resistant,dp,2.304,0.661,1.613
6,resistant,dp,3.007,1.465,1.525
6,resistant,dp,2.314,1.279,0.98
6,resistant,dp,2.346,0.809,1.467
6,resistant,dp,1.924,0.628,1.269
6,resistant,dp,2.347,1.334,0.972
6,resistant,dp,2.448,0.843,1.547
6,resistant,dp,2.201,0.549,1.602
6,resistant,dp,2.22,0.49,1.694
6,resistant,dp,2.659,0.91,1.708
6,resistant,dp,2.638,0.908,1.691
6,resistant,dp,2.915,1.221,1.628
6,resistant,dp,2.545,1.115,1.384
6,resistant,dp,2.403,2.392,0.009
6,resistant,dp,2.405,0.805,1.578
6,resistant,dp,2.746,1.075,1.644
6,resistant,dp,2.684,0.756,1.91
6,resistant,dp,2.613,0.696,1.855
6,resistant,dp,2.412,0.665,1.73
6,resistant,dp,2.853,0.782,2.017
6,resistant,dp,2.301,0.476,1.795
6,resistant,dp,2.498,0.846,1.601
6,resistant,dp,2.656,1.002,1.627
6,resistant,dp,2.574,1.269,1.288
6,resistant,dp,2.583,0.806,1.747
6,resistant,dp,3.31,1.5,1.792
6,resistant,dp,2.162,1.105,1.03
6,resistant,dp,2.367,0.48,1.857
6,resistant,dp,2.502,0.764,1.701
6,sensible,dp,7.305,4.074,3.188
6,sensible,dp,6.961,4.421,2.48
6,sensible,dp,6.564,2.986,3.538
6,sensible,dp,7.144,4.435,2.659
6,sensible,dp,6.632,3.294,3.24
6,sensible,dp,7.18,3.58,3.471
6,sensible,dp,6.656,3.401,3.207
6,sensible,dp,6.314,3.528,2.689
6,sensible,dp,8.544,6.089,2.414
6,sensible,dp,5.927,3.904,1.966
6,sensible,dp,6.285,3.367,2.828
6,sensible,dp,6.345,3.541,2.702
6,sensible,dp,7.138,4.112,2.995
6,sensible,dp,6.246,4.907,1.188
6,sensible,dp,7.612,4.27,3.269
6,sensible,dp,7.287,4.282,2.865
6,resistant,dp,2.512,0.483,1.987
6,resistant,dp,2.321,0.607,1.677
6,resistant,dp,2.86,0.795,2.03
6,resistant,dp,2.955,0.528,2.394
6,resistant,dp,1.986,0.347,1.608
6,resistant,dp,2.152,0.553,1.593
6,resistant,dp,3.142,1.436,1.651
6,resistant,dp,2.899,0.74,2.129
6,resistant,dp,2.262,0.511,1.718
6,resistant,dp,2.186,0.555,1.609
6,resistant,dp,2.749,0.815,1.873
6,resistant,dp,2.781,0.538,2.214
6,resistant,dp,2.61,0.762,1.789
6,resistant,dp,2.228,0.674,1.521
6,resistant,dp,2.016,0.534,1.435
6,resistant,dp,2.089,0.396,1.659
6,resistant,dp,2.349,0.501,1.817
6,resistant,dp,2.849,0.966,1.852
6,resistant,dp,2.092,0.448,1.617
6,resistant,dp,2.04,0.19,1.825
6,resistant,dp,2.227,0.486,1.697
6,resistant,dp,2.012,0.407,1.566
6,resistant,dp,2.129,0.456,1.635
6,resistant,dp,2.077,0.356,1.674
6,resistant,dp,2.63,0.669,1.92
6,resistant,dp,2.857,1.136,1.634
6,resistant,dp,1.949,0.413,1.497
6,resistant,dp,2.026,0.526,1.442
6,resistant,dp,1.875,0.295,1.518
6,resistant,dp,1.836,0.61,1.186
6,resistant,dp,2.508,0.681,1.782
6,resistant,dp,2.81,0.724,2.049
6,resistant,dp,2.755,0.822,1.894
6,resistant,dp,2.685,0.82,1.783
6,resistant,dp,2.395,0.622,1.738
6,resistant,dp,2.296,0.482,1.757
6,resistant,dp,2.119,0.41,1.667
6,resistant,dp,2.05,0.744,1.241
6,resistant,dp,2.664,0.459,2.149
6,resistant,dp,2.498,0.375,2.082
6,resistant,dp,2.431,0.484,1.883
6,resistant,dp,2.406,0.849,1.456
6,resistant,dp,2.416,0.839,1.503
6,resistant,dp,2.398,0.559,1.813
6,resistant,dp,2.343,0.863,1.43
6,resistant,dp,2.467,0.829,1.599
6,resistant,dp,2.315,0.284,1.978
6,resistant,dp,2.213,0.402,1.781
6,sensible,pm,7.266,4.63,2.61
6,sensible,pm,7.563,5.348,2.174
6,sensible,pm,7.271,5.023,2.22
6,sensible,pm,5.299,3.675,1.602
6,sensible,pm,7.492,4.819,2.638
6,sensible,pm,6.933,5.041,1.849
6,sensible,pm,7.787,4.828,2.936
6,sensible,pm,8.736,6.49,2.225
6,sensible,pm,7.719,6.325,1.389
6,sensible,pm,7.507,6.071,1.357
6,sensible,pm,8.66,5.636,2.925
6,sensible,pm,7.811,5.095,2.683
6,sensible,pm,8.107,5.756,2.297
6,sensible,pm,6.989,4.804,2.145
6,sensible,pm,6.75,4.377,2.319
6,sensible,pm,6.026,3.861,2.11
6,sensible,dp,6.15,3.901,2.192
6,sensible,dp,7.624,4.441,3.133
6,sensible,dp,7.395,4.419,2.923
6,sensible,dp,7.347,5.119,2.215
6,sensible,dp,9.116,5.225,3.749
6,sensible,dp,7.364,5.15,2.045
6,sensible,dp,5.296,2.67,2.553
6,sensible,dp,8.539,5.571,2.911
6,sensible,dp,8.205,5.138,2.98
6,sensible,dp,6.379,4.922,1.298
6,sensible,dp,8.877,5.605,3.196
6,sensible,dp,8.872,5.504,3.28
6,sensible,dp,7.931,4.931,2.963
6,sensible,dp,9.168,6.716,2.353
6,sensible,dp,6.304,3.629,2.582
6,sensible,dp,8.314,5.036,3.205
6,sensible,dp,7.767,5.512,2.176
6,sensible,dp,6.802,5.496,1.179
6,sensible,dp,4.939,2.299,2.547
6,sensible,dp,4.867,2.716,2.067
6,sensible,dp,7.714,5.334,2.19
6,sensible,dp,7.668,5.859,1.691
6,sensible,dp,8.277,6.118,2.059
6,sensible,dp,6.447,4.627,1.642
6,sensible,dp,9.309,5.999,3.192
6,sensible,dp,7.427,5.36,1.904
6,sensible,dp,6.927,4.067,2.745
6,sensible,dp,6.362,3.232,2.972
6,sensible,dp,6.963,4.338,2.43
6,sensible,dp,7.06,4.834,2.158
6,sensible,dp,6.49,3.666,2.676
6,sensible,dp,8.167,4.477,3.516
6,sensible,dp,7.096,4.922,2.066
6,sensible,dp,8.68,6.455,2.142
6,sensible,dp,9.517,6.854,2.598
6,sensible,dp,6.499,4.935,1.471
6,sensible,dp,8.831,6.352,2.366
6,sensible,dp,8.158,6.324,1.702
6,sensible,dp,8.076,5.604,2.305
6,sensible,dp,8.331,5.417,2.839
6,sensible,dp,10.538,8.675,1.831
6,sensible,dp,10.529,8.527,1.919
6,sensible,dp,6.959,4.578,2.296
6,sensible,dp,7.607,5.234,2.279
6,sensible,dp,8.369,6.352,1.936
6,sensible,dp,8.303,6.631,1.564
6,sensible,dp,7.959,5.303,2.553
6,sensible,dp,7.334,5.461,1.741
6,sensible,dp,5.502,2.739,2.637
6,sensible,dp,7.019,5.13,1.851
6,sensible,dp,6.779,4.875,1.883
6,sensible,dp,6.25,4.537,1.66
6,sensible,dp,8.56,6.593,1.957
6,sensible,dp,7.184,5.686,1.439
6,sensible,dp,5.226,2.794,2.301
6,sensible,dp,6.657,3.673,2.812
6,sensible,dp,6.486,3.947,2.485
6,sensible,dp,5.428,3.749,1.626
6,sensible,dp,6.414,3.992,2.391
6,sensible,dp,5.701,3.989,1.632
6,sensible,dp,8.088,5.437,2.607
6,sensible,dp,8.103,5.873,2.184
6,sensible,dp,6.603,4.312,2.261
6,sensible,dp,6.824,4.448,2.301
6,sensible,dp,4.559,3.156,1.367
6,sensible,dp,7.548,5.399,2.104
6,sensible,dp,8.066,6.129,1.915
6,sensible,dp,6.204,4.169,2.002
6,sensible,dp,5.075,2.131,2.855
6,sensible,dp,4.639,2.529,2.049
6,sensible,dp,4.641,2.07,2.501
6,sensible,dp,6.403,3.904,2.481
6,sensible,dp,6.812,4.183,2.615
6,sensible,dp,7.279,4.892,2.322
6,sensible,dp,5.646,2.993,2.602
6,sensible,dp,6.058,3.563,2.457
6,sensible,dp,6.283,3.649,2.606
6,sensible,dp,6.504,3.58,2.837
6,sensible,dp,7.381,5.065,2.308
6,sensible,dp,6.401,4.231,2.136
6,sensible,dp,8.344,5.012,3.256
6,sensible,dp,7.364,4.598,2.688
6,sensible,dp,7.568,3.924,3.612
6,sensible,dp,6.334,3.649,2.633
6,sensible,dp,8.343,5.019,3.235
6,sensible,dp,7.211,4.994,2.117
6,sensible,dp,5.742,3.165,2.512
6,sensible,dp,4.934,2.606,2.254
6,sensible,dp,8.944,5.603,3.262
6,sensible,dp,7.567,5.586,1.915
6,sensible,dp,6.622,4.156,2.427
6,sensible,dp,8.52,5.805,2.688
6,sensible,dp,8.04,5.27,2.713
6,sensible,dp,7.881,5.489,2.294
6,sensible,dp,9.449,6.279,3.145
6,sensible,dp,8.431,5.339,3
7,sensible,dp,7.389,4.269,3.061
7,sensible,dp,5.835,4.286,1.399
7,sensible,dp,6.382,3.404,2.904
7,sensible,dp,6.17,3.698,2.354
7,sensible,dp,7.883,4.512,3.287
7,sensible,dp,6.486,3.746,2.636
7,sensible,dp,5.787,2.748,2.926
7,sensible,dp,8.238,4.836,3.347
7,sensible,dp,5.997,3.068,2.748
7,sensible,dp,6.191,4.123,1.968
7,sensible,dp,6.356,2.764,3.403
7,sensible,dp,8.11,4.407,3.65
7,sensible,dp,6.738,3.041,3.461
7,sensible,dp,6.725,4.732,1.863
7,sensible,dp,5.493,2.029,3.354
7,sensible,dp,7.47,4.464,2.9
7,sensible,dp,6.573,3.086,3.358
7,sensible,dp,7.664,4.36,3.167
7,sensible,dp,8.291,4.114,4.066
7,sensible,dp,6.364,3.073,3.113
7,sensible,dp,8.015,7.992,0.022
7,sensible,dp,7.944,5.196,2.615
7,sensible,dp,7.245,3.226,3.97
7,sensible,dp,7.924,3.898,3.919
7,sensible,dp,8.132,3.565,4.302
7,sensible,dp,7.246,4.561,2.553
7,sensible,dp,6.396,2.084,4.114
7,sensible,dp,7.812,3.317,4.366
7,sensible,dp,6.724,3.341,3.291
7,sensible,dp,8.024,5.489,2.398
7,sensible,dp,8.021,3.97,3.924
7,sensible,dp,8.587,3.46,4.958
7,sensible,dp,7.733,2.648,4.903
7,sensible,dp,8.342,4.44,3.808
7,sensible,dp,7.575,4.392,2.982
7,sensible,dp,5.235,1.649,3.401
7,sensible,dp,6.31,2.05,4.001
7,sensible,dp,8.205,3.853,4.191
7,sensible,dp,7.969,3.774,4.007
7,sensible,dp,5.592,1.701,3.78
7,sensible,dp,7.482,3.824,3.604
7,sensible,dp,6.638,3.919,2.602
7,sensible,dp,7.705,3.037,4.573
7,sensible,dp,8.428,4.376,3.873
7,sensible,dp,8.213,4.109,3.999
7,sensible,dp,6.62,4.003,2.419
7,sensible,dp,6.654,2.982,3.589
7,sensible,dp,6.534,2.147,4.245
7,resistant,dp,2.602,0.414,2.136
7,resistant,dp,2.648,0.761,1.83
7,resistant,dp,2.09,0.62,1.42
7,resistant,dp,2.209,0.662,1.49
7,resistant,dp,2.724,0.803,1.859
7,resistant,dp,2.682,1.087,1.545
7,resistant,dp,2.946,0.705,2.15
7,resistant,dp,2.433,0.504,1.875
7,resistant,dp,2.9,0.676,2.16
7,resistant,dp,2.402,0.649,1.683
7,resistant,dp,2.273,0.535,1.66
7,resistant,dp,2.659,0.661,1.918
7,resistant,dp,2.539,0.514,1.949
7,resistant,dp,2.039,0.547,1.446
7,resistant,dp,2.558,0.537,1.941
7,resistant,dp,2.356,0.474,1.804
7,resistant,dp,2.544,0.683,1.824
7,resistant,dp,2.744,0.535,2.157
7,resistant,dp,2.447,0.586,1.791
7,resistant,dp,2.284,0.378,1.847
7,resistant,dp,2.209,0.624,1.535
7,resistant,dp,2.35,0.549,1.741
7,resistant,dp,2.021,0.231,1.729
7,resistant,dp,2.285,0.297,1.936
7,resistant,dp,2.396,0.739,1.592
7,resistant,dp,1.981,0.67,1.28
7,resistant,dp,2.202,0.289,1.852
7,resistant,dp,2.568,0.731,1.768
7,resistant,dp,1.925,0.811,1.036
7,resistant,dp,2.436,0.428,1.953
7,resistant,dp,2.336,0.392,1.891
7,resistant,dp,2.133,0.456,1.623
7,resistant,pm,2.08,0.702,1.335
7,resistant,pm,1.714,0.32,1.346
7,resistant,pm,1.924,0.354,1.53
7,resistant,pm,2.374,0.503,1.839
7,resistant,pm,2.421,1.444,0.94
7,resistant,pm,2.668,1.17,1.471
7,resistant,pm,2.287,0.439,1.805
7,resistant,pm,2.107,0.649,1.407
7,resistant,pm,2.655,0.765,1.854
7,resistant,pm,2.133,0.988,1.128
7,resistant,pm,2.72,0.866,1.769
7,resistant,pm,2.205,0.234,1.942
7,resistant,pm,2.497,1.096,1.326
7,resistant,pm,2.656,0.767,1.824
7,resistant,pm,2.207,0.708,1.445
7,resistant,pm,2.637,2.19,0.44
7,resistant,dp,2.336,0.227,2.083
7,resistant,dp,2.075,0.436,1.63
7,resistant,dp,1.937,0.165,1.723
7,resistant,dp,2.134,0.167,1.935
7,resistant,dp,2.242,0.384,1.817
7,resistant,dp,2.555,0.794,1.685
7,resistant,dp,2.012,0.381,1.6
7,resistant,dp,2.04,0.263,1.749
7,resistant,dp,2.018,0.192,1.807
7,resistant,dp,2.402,0.509,1.852
7,resistant,dp,2.517,0.48,1.976
7,resistant,dp,2.446,0.477,1.931
7,resistant,dp,2.1,0.259,1.811
7,resistant,dp,2.349,0.474,1.829
7,resistant,dp,1.889,0.3,1.563
7,resistant,dp,2.005,0.327,1.653
7,resistant,dp,2.596,0.573,1.962
7,resistant,dp,2.368,0.803,1.469
7,resistant,dp,2.576,0.523,1.989
7,resistant,dp,2.675,0.556,2.067
7,resistant,dp,3.149,0.745,2.349
7,resistant,dp,2.548,0.741,1.745
